country,% solid biofuels in total energy supply,0-14 yrs sex ratio,15-24 yrs sex ratio,15-49 yrs sex ratio,"2-wheeler, motorized, mortality per 100,000",50+ yrs sex ratio,adult (15+) literacy rate (%). total,age at 1st marriage (women),agricultural land (% of land area),"agriculture, value added (% of gdp)",aid received % of gni,aid received per person (current us$),air accidents affected,air accidents killed,alcohol consumption per adult 15+ (litres),annual number of aids deaths,armed forces personnel (% of labor force) wdi society war & peace,armed forces personnel,arms exports (constant 1990 us$),arms imports (constant 1990 us$),average age of billionaires,billionaires per million inhabitants,biomass stock in forest (ton),births attended by skilled health staff (% of total),"body mass index (bmi), men, kg/m2",co2 emission per person (metric tons),co2 emissions (kg per 2005 ppp $ of gdp),"car mortality per 100,000, age adjusted",central bank discount rate (annual %),"children out of school, primary",children per woman,coal consumption per person (tonnes oil equivalent),contraceptive prevalence (% of women ages 15-49),cross sectors aid (% of total aid),"crude oil production, per capita (toe)",dots all new case detection rate (%),dots new smear-positive case detection rate (%),dots population coverage (%),dots treatment success (%),dead kids per woman,debt servicing costs (% of exports and net income from abroad),"democracy, polityiv",dependency ratio,drought affected,drought killed,earthquake affected,earthquake killed,economical infrastructure aid (% of total),education aid (% of total aid),"electricity consumption, per capita (kwh)",electricity generation per person (kilowatt-hours),"energy use, per capita (toe)",epidemic affected,epidemic killed,estimated art coverage (cd4 < 350),estimated hiv prevalence% - (ages 15-49),"expenditure per student, primary (% of gdp per capita)","expenditure per student, secondary (% of gdp per capita)","expenditure per student, tertiary (% of gdp per capita)",exports of goods and services (% of gdp),"exports unit value (index, 2000=100)",external debt stocks (% of gni),"external debt stocks, total (dod, current us$)",extreme poverty (% people below $1.25 a day),extreme temp affected,extreme temp killed,female 0-4 years (%),female 10-14 years (%),female 15-19 years (%),female 20-39 years (%),female 40-59 years (%),female 5-9 years (%),female above 60 (%),female agriculture workers (%),female contributing family workers (%),female industry workers (%),female long-term unemployment (%),female salaried employees (%),female self-employed (%),female service workers (%),fixed broadband internet subscribers (per 100 people),fixed line and mobile phone subscribers (per 100 people),flood affected,flood killed,food supply (kilocalories / person & day),"foreign direct investment, net inflows (% of gdp)","foreign direct investment, net outflows (% of gdp)",forest area (sq. km),forest coverage (%),forest land (ha),forest plantation area (ha),forest products per ha (usd),forest products total (usd),gdp (constant 2000 us$),gdp pc test,"gdp per capita ppp, with projections",gdp per capita growth (annual %),"gdp per capita, pwt 7.1",gdp per capita (ppp 2005$),"gdp per employee, (constant 1990$)","gdp per working hour, (constant 1990$)",gini index,gni per capita (constant 2000 us$),"gni per capita, atlas method (current us$)","gni per capita, ppp (current international $)",general government expenditure on health as percentage of total expenditure on health,general government expenditure on health as percentage of total government expenditure,government and civil society aid (% of total aid),gross capital formation (% of gdp),growth next 10 years,hdi,hiv incidence % (ages 15-49),health aid (% of total aid),high-technology exports (% of manufactured exports),homicide 0-14 all age adj,homicide 15-29 all,homicide 30-44 all age adj,homicide 45-59 all age adj,homicide 60+ all age adj,hourly compensation (us$),"hydro production, per person (toe)",ifpri underweight children,import value index (2000 = 100),imports of goods and services (% of gdp),income share held by fourth 20%,income share held by highest 10%,income share held by highest 20%,income share held by lowest 10%,income share held by lowest 20%,income share held by second 20%,income share held by third 20%,"industry, value added (% of gdp)",infant mortality rate,"inflation, gdp deflator (annual %)",internet users (per 100 people),life expectancy at birth,lifetime risk per 1000 of maternal deaths,long term unemployment rate (%),mmr,male 0-4 years (%),male 10-14 years (%),male 15+ unemployment (%),male 15-19 years (%),male 15-24 unemployment (%),male 20-39 years (%),male 25-54 unemployment (%),male 40-59 years (%),male 5-9 years (%),male 55+ unemployment (%),male above 60 (%),male agriculture workers (%),male contributing family workers (%),male industry workers (%),male long-term unemployment (%),male salaried employees (%),male self-employed (%),male service workers (%),"malnutrition prevalence, weight for age (% of children under 5)",market capitalization of listed companies (% of gdp),mean years in school (men 25 years and older),mean years in school (women 25 years and older),mean years in school (women of reproductive age 15 to 44),median age,merchandise trade (% of gdp),military expenditure (% of gdp),mobile cellular subscriptions (per 100 people),"motor vehicles (not 2-wheelers) per 1,000 population","murder per 100,000, age adjusted",natural gas production per person (tonnes oil equivalent),natural gas production total (tonnes oil equivalent),natural gas proved reserves per person (tonnes oil equivalent),natural gas proved reserves total (tonnes oil equivalent),neonates protected at birth against neonatal tetanus (pab) (%),net barter terms of trade (2000 = 100),new smear-positive cases (per 100 000 population),"nuclear production, per person (toe)",number of child deaths,oda % gni,"oda received, total (constant 2010 us$)",oil consumption per capita (tonnes per year),oil proved reserves per person (tonnes),one-year-olds immunized with mcv (%),one-year-olds immunized with three doses of hepatitis b (hepb3) (%),one-year-olds immunized with three doses of hib (hib3) vaccine (%),one-year-olds immunized with three doses of diphtheria tetanus toxoid and pertussis (dtp3) (%),other social services aid (% of total aid),out-of-pocket expenditure as percentage of total health expenditure,pc per 100,people living with hiv,per capita government expenditure on health (ppp int. $),per capita government expenditure on health at average exchange rate (us$),per capita total expenditure on health (ppp int. $),per capita total expenditure on health at average exchange rate (us$),personal computers,physicians per 1000 people,population aged 40-59 years (total number),population density (per square km),population growth (annual %),population in urban agglomerations of more than 1 million (% of total population),population policies aid (% of total),poverty headcount ratio at $1.25 a day (ppp) (% of population),poverty headcount ratio at $2 a day (ppp) (% of population),poverty headcount ratio at national poverty line (% of population),poverty headcount ratio at rural poverty line (% of rural population),poverty headcount ratio at urban poverty line (% of urban population),prevalence of current tobacco use among adults (>=15 years) (%) both sexes,prevalence of current tobacco use among adults (>=15 years) (%) female,prevalence of current tobacco use among adults (>=15 years) (%) male,"primary completion rate, male (% of relevant age group)","primary completion rate, total (% of relevant age group)",primary forest land (ha),primary school completion (% of girls),private expenditure on health as percentage of total expenditure on health,privately owned forest (%),privately owned wooded land (%),production sector aid (% of total aid),"proportion of the population using improved drinking water sources, rural","proportion of the population using improved drinking water sources, total","proportion of the population using improved drinking water sources, urban","proportion of the population using improved sanitation facilities, rural","proportion of the population using improved sanitation facilities, total","proportion of the population using improved sanitation facilities, urban",rti 0-14 all age adj,rti 15-29 all age adj,rti 30-44 all age adj,rti 45-59 all age adj,rti 60+ all age adj,ratio of girls to boys in primary and secondary education (%),ratio of young literate females to males (% ages 15-24),reported cases,reported deaths,reported deaths per 100000,reported cases per 100000,"residential electricity consumption, per person (kwh)","residential electricity consumption, total (kwh)",road traffic total deaths,"roads, paved (% of total roads)","sbp female (mm hg), age standardized mean","sbp male (mm hg), age standardized mean","services, etc., value added (% of gdp)",storm affected,storm killed,stunt 0-4 unicef who,subsistence incomes per person,suicide 0-14 all age adj,suicide 15-29 all age adj,suicide 30-44 all age adj,suicide 45-59 all age adj,suicide 60+ all age adj,"suicide, age adjusted, per 100 000 standard population",surface area (sq. km),surviving kids per woman,tb new and relapse cases,tb new and relapse cases (per 100 000 population),"tb incidence, all forms (per 100 000 population per year)","tb incidence, all forms (per year)","tb incidence, all forms in hiv+ (per 100 000 population per year)","tb incidence, all forms in hiv+ (per year)","tb incidence, smear-positive (per 100 000 population per year)","tb incidence, smear-positive (per year)","tb mortality, all forms (per 100 000 population per year)","tb mortality, all forms (per year)","tb mortality, all forms in hiv+ (per 100 000 population per year)","tb mortality, all forms in hiv+ (per year)","tb prevalence, all forms (per 100 000 population per year)","tb prevalence, all forms (per year)","tb prevalence, all forms in hiv+ (per 100 000 population per year)","tb prevalence, all forms in hiv+ (per year)","tc female (mmol/l), age standardized mean","tc male (mmol/l), age standardized mean",tfr,tfr with projections,tax revenue (% of gdp),teen fertility,total 0-4 years (%),total 10-14 years (%),total 15+ unemployment (%),total 15-19 years (%),total 15-24 employment to population (%),total 15-24 unemployment (%),total 20-39 years (%),total 25-54 labour to population (%),total 25-54 unemployment (%),total 40-59 years (%),total 5-9 years (%),total 55+ unemployment (%),total 65+ labour to population (%),total gdp (ppp$ inflation-adjusted),"total gni, ppp (current international $)",total above 15 employment to population (%),total above 60 (%),total agriculture workers (%),total allocable aid (2007 us$),total contributing family workers (%),total expenditure on health as percentage of gdp (gross domestic product),total industry workers (%),total number of billionaires,total population,total population female,total population male,total reserves (% of total external debt),total salaried employees (%),total self-employed (%),total service workers (%),total sex ratio,trade balance (% of gdp),trade balance (current us$),"traffic mortality per 100,000, age adjusted",under 5 mortality rate,underweight children,urban population (% of total),urban population growth (annual %),water and sanitation aid (% of total aid),whole country all new case detection rate (%),whole country new smear-positive case detection rate (%),wood removal (cubic meters),working hours per week,youth (15-24) literacy rate (%). total,income per person
Monaco,,,,,,,,,,,,,,,,,,,,,67,30.8556265235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,2885253732.84,38761.1540394,38761.1540394,1.9589900491,,,,,,,128380,,88.19350672,16.25943777,,,,,,,,,,,,,,,,,,,,,,,,,,3.7,2.0342492915,55.4648260561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.754963131,,0.9220285582,,,,,,,,,1,,,,,99,99,99,99,,7,42.55,,3689.2625435,4228.13974965,4183.14531395,4794.16218606,15000,,,23664.43,-0.0623741904,,,,,,,,,,,,,,,11.80649328,,,,,100,100,,100,100,,,,,,,,,,,,,,,,,,,,,,85.0025307881,,,,,,11.1510725021,2,,,,2,1,0,0,1,0,0,0,,,2,1,0,0,,,,,,,,,,,,,,,,,,,,1366718291.43,,,,,,,3.92928033,,1,35260,,,,,,,,,,,4.5,,100,-0.0623741904,,,,,,,38761.1540394
"Moldova, Republic of",2.2110029891,102.056,99.14,95.919,0.862,74.865,,20.8733386993,75.9805411979,19.5308238155,5.052580744,47.0379524597,,,18.22,1100,0.671658,10000,18000000,,0,0,,99.5,23.99155,1.2994853029,0.5765015323,5.006,,12469,1.487,,67.8,,,83,70,100,62,0.1473478092,12.229597756,8,42.9793000523,,,,,,,2047.74055945,,0.8564896019,,,4,0.4,,,,51.1443043744,,61.2803858464,2051056000,12.49,13,13,4.7208121827,7.8172588832,9.7461928934,27.3604060914,27.614213198,5.3807106599,17.3604060914,40.2999992371,1.3999999762,11.5,,64.0999984741,34.5,48.2000007629,0.2891369616,52.08606066,6500,0,2942.56,6.381827181,-0.0053544434,3630,10.01,329000,1000,,,1813877408.69,2362,2362,7.7630876397,2194.05933,2361.95070278,10071,,36.28,567.062499999,890,2650,45.6241468,11.28219846,,30.8256703007,42.905047779,0.631,0.06,,3.9567257402,0.8615275,4.419337,11.93562,12.75773,13.6936,,0.14380683,3.2,,91.6717515218,,,,,,,,16.3372309153,19.5,9.3431116253,15.3289637774,67.949,0.2702702703,,25,5.3191489362,8.7346024636,,10.5823068309,,29.3393057111,,27.8835386338,6.1030235162,,12.0380739082,41.0999984741,0.8000000119,20.8999996185,,61.7999992371,37.4000015259,37.9000015259,0.5,,10.9,10.7,12.1,34.049,113.213011816,0.4010425087,28.9311355086,94,7.531115,,,,,,,44,,959,,194740000,,,97,99,,98,,44.6550254,8.27,12000,98.64369044,34.7142177,216.20939206,76.08737945,347991,,1041000,111.278,-0.2431410832,,,12.49,35.13,,,,26,5.8,45.8,99.56291,99.48995,,99.41259,54.3758532,0,0,,91,94,99,77,82,88,4.679278,15.21015,15.55188,17.06395,15.59522,102.45,,,,,,379.381477082,1690304200,594,86.25,129.7287,132.853,64.1319452692,0,0,,5.1798245614,0.2345451,8.814191,20.88802,39.80027,20.92748,15.53849,33850,1.3426521908,5141,133,140,5426,3.3,128,63,2429,19,730,0.6,23,151,5836,1.7,64,4.683698,4.570778,1.487,1.487,18.4854037392,35.262,5.0026609899,8.2756785524,,10.1383714742,17.3999996185,,28.286322512,68.5999984741,,27.7009047366,5.7477381586,,16.8999996185,8897361112,9511348244.03,44.9000015259,14.8483235764,40.5999984741,,1.1000000238,9.15335338,16,0,3766876,1970653,1788676,29.1288032865,63,35.9000015259,43.2999992371,90.766,-40.5274471474,-1211030000,12.87203,23,3.2,43.163,-0.9017187979,,83,70,65000,,,2362
Montenegro,2.0996488569,107.197,104.137,100.957,,84.173,,25.9379901886,,10.4570962415,0.1693770287,6.158863578,,,,,,,,,0,0,,,26.25773,,0.3984210039,,,682,1.756,,,,,,,,,0.0984546492,,6,48.5734198201,,,,,,,6298.91851515,,1.1287058887,,,,,,,,46.8023453098,,,,0.12,,,5.9748427673,6.6037735849,7.8616352201,28.3018867925,26.4150943396,6.6037735849,18.2389937107,8.8999996185,2.5999999046,9.1999998093,,85.4000015259,11.8999996185,82,1.2229971328,,0,0,,,,5430,,,,,,1130670093.49,7833,7833,4.2287625311,5735.8770193,8238.35853424,,,30.12,,3650,8320,69.21818004,14.34706145,,17.726446281,33.9895504185,0.757,,,,,,,,,,25.60030882,,,61.0758126722,,,,,,,,20.7066965784,9.7,4.3144454644,27.1,74.059,,,9,6.8181818182,7.1428571429,,8.4415584416,,29.2207792208,,26.2987012987,7.1428571429,,14.9350649351,8.5,1.8999999762,26.1000003815,,77.0999984741,21.1000003815,65,1.1,46.45556031,11.4,10,11.3,34.719,79.0809090909,,86.6740381562,,,,,,,,,,,85,,4410000,,,,,,,,28.03444441,,,496.66336852,216.99464167,717.53312244,313.49371156,,,163000,45.376,-0.0275993879,,,0.12,0.53,,,,,,,,,,,30.78181996,,,,96,98,99,87,90,92,,,,,,101.099,,,,,,,,,,129.6839,135.2429,68.8362071801,,,,17.1776315789,,,,,,,13810,1.6415453508,,,33,,,,,,,,,,,,,,5.035809,4.980204,1.756,1.756,,19.2398,6.4102564103,6.891025641,,8.0128205128,,,28.8461538462,,,26.1217948718,6.891025641,,,4909246587,5213070957.17,,16.8269230769,8.6000003815,,2.2000000477,9.11307602,19.2000007629,0,626739,317053,307566,,80.5,17.2999992371,71.9000015259,97.008,-17.5268319559,-395612486.009,,10.5,,62.2,1.1549276856,,,,,,,7833
Madagascar,,100.362,99.936,99.317,,93.653,,19.8491153717,70.2324861574,28.2933268134,18.4067071241,51.0467228303,0,0,1.33,1500,0.2587566,22000,,,0,0,6641000000,,21.24992,0.0973761534,0.1097473589,,,,5.039,,,,,40,65,100,74,0.6809328486,5.8099936112,7,89.9256062051,14000,0,,,,,,,,,,0,0.2,10.96485,20.97058,154.47596,28.2164001088,96.98,70.4302460289,3490069000,67.83,,,16.5158371041,12.7149321267,10.5316742081,27.8054298643,12.850678733,14.7737556561,4.8076923077,82.5,73,1.6000000238,,10.8000001907,,15.8999996185,0,3.095970698,59646,29,2105.79,1.6957983038,,128380,22.08,12838000,293000,6,75339000,4339312825.24,988,988,1.5146506541,717.50190687,868.675074294,1426,,47.24,238.903304834,290,860,66.43538604,11.59169949,,22.1981284184,2.2034592948,0.465,,,0.7824236021,,,,,,,,36.8,155.53075,45.5592545102,17.73,41.54,53.49,2.62,6.15,9.57,13.06,15.7728365843,54,18.3031674267,0.5677218022,61.212,26.3157894737,,310,16.7863247863,12.8205128205,,10.6096866097,,27.8062678063,,12.6267806268,14.905982906,,4.4444444444,81.5,32.0999984741,5.0999999046,,16,,13.3999996185,,,4.8,3.9,5,17.714,50.8272244137,1.0701120645,2.8529013835,,14.5594034195,,,,,66,75.81,70,,54084,,1052420000,,,62,81,,82,,20.644411,0.55,27000,21.33394148,6.91845663,32.11231658,10.41381264,102000,,2243000,30.468,2.9967955793,8.998617654,,67.83,89.61,,,,,,,59.31203,59.246,10347000,59.17991,33.56461396,2,0,,29,42,75,11,14,20,,,,,,95.832,,1227632,1407,7.5472362042,6585.09500774,,,,,131.7456,132.8668,55.9338366023,8063,78,,2.1666666667,,,,,,5.7674064636,587040,4.3590671514,18993,102,241,44882,5.6,1036,108,20093,47,8693,2.3,423,408,76077,2.8,518,4.322906,4.224006,5.039,5.039,10.1056230979,140.3536,16.6515271943,12.7682525264,,10.5711365959,72.3000030518,,27.8074259112,95.8000030518,,12.7341887135,14.8404678097,,63.4000015259,17671335396,15295582802.1,84.3000030518,4.627001249,82,,52.2999992371,3.69670093,3.4000000954,0,17885967,8841364,8772897,13.7765546854,13.3999996185,,14.6000003815,99.226,-17.3428544014,-873833090.401,,81.4,,28.814,4.1788779287,,40,65,7031000,,,988
Marshall Islands,,,,,,,,,77.7777777778,,31.8563617306,1091.33885505,,,,,,,,,0,0,,,28.88675,1.6206417228,,,,,,,,,,,,,,,,,,,,,,,,,,0.5572957703,,,,,,,,,277.94,,,,,,,,,,,,,,,,,,,,0,,0,0,,4.725319958,,130,,,,,,123231360.845,6206,6206,2.4859011546,7530.3070005,,,,,,3560,,82.76046034,15.54940985,,,2.1746315426,,,,,,,,,,,,,,,,,,,,,,,32.6,2.239327906,3.8787023977,,,,,,,,,,,,,,,,,,,,,,,,,9.7,8.3,9.2,,86.7706869024,,1.2683283049,,1.7439352274,,,,,,110.53,,,76,,64210000,,,86,89,69,77,,12.9643187,,,257.06835182,349.61295847,310.61735372,422.43960105,,,,287.497,0.132685948,,,,,,,,,,,116.18497,110.39216,,104.39122,17.23953966,,,,98,94,93,51,73,82,,,,,,114.939,,,,,,,,,,121.4625,127.2026,,0,0,,13.6096491228,,,,,,7.2023835182,180,,,,,,,,,,,,,,,,,,5.011784,4.817326,,,,107.6,,,,,,,,,,,,,,322941622,,,,,,,15.86038205,,0,52037,,,,,,,,,,,40.2,,69.962,0.5914135206,,,,,,,6206
Macedonia,5.3229139811,107.385,105.664,104.256,,87.381,,22.8783988953,48.2894219426,12.3248174602,3.8716321046,111.524947881,0,0,8.51,,2.2025511,19000,,,0,0,,98.1,26.07165,5.5338878686,0.7009454932,,7,6286,1.519,,13.5,,,91,65,100,84,0.0848746976,10.3328283012,9,44.8524759571,,,,,,,3326.24576325,,1.4235097338,,,,,,,,44.1345932242,,51.5922005875,2970599000,0.28,,,5.5992141454,7.2691552063,7.6620825147,30.0589390963,25.9332023576,6.2868369352,17.1905697446,19.2000007629,16.7000007629,29.8999996185,,75.9000015259,7.5,50.7000007629,0.61017345,88.2407783,2000,0,2868.64,1.62049074,0.0462485698,9750,35.63,906000,30000,,,3877087656.4,7393,7393,4.0925800885,6573.2465765,7872.39905398,13270,,39.13,1866.26472956,2830,7720,61.79680889,14.71651818,,21.3226143188,30.5745066486,0.704,,,1.0838592518,,,,,,,6.29450672,2,,61.1427816114,,,,,,,,28.1618758252,12.1,3.7746201463,26.45,73.784,0.1538461538,,10,6.0098522167,7.7832512315,,8.078817734,,31.4285714286,,26.1083743842,6.7980295567,,13.7931034483,19.7999992371,6.4000000954,33.7999992371,,69.1999969482,24.2999992371,46.4000015259,0.6,11.10935496,10.3,9,10.7,34.209,88.0248592498,2.1213209875,55.4929103399,,5.0526232719,,,,,,,9,,349,,263090000,,,96,53,,97,,38.02280452,22.17,,393.89394365,146.87348649,637.40175377,237.67163567,450891,,530000,79.264,0.2490699243,,,0.28,3.73,,,,,,,94.22572,95.36908,,96.59332,38.20319111,22,,,99,100,100,82,88,92,,,,,,98.882,,,,,,,,,55.62,130.2575,133.6407,59.5133067146,4,1,,16.2127192982,,,,,,7.8768782616,25710,1.4151253024,598,29,30,608,0,0,13,274,5,105,0,0,34,692,0,0,4.896472,4.799207,1.519,1.519,19.2615755992,23.702,5.7956777996,7.5147347741,,7.858546169,12.3999996185,,30.6974459725,76.0999984741,,26.0314341847,6.5815324165,,4.6999998093,15067739837,15736820866.2,33.2000007629,15.5206286837,19.5,,10.3999996185,8.0889197,32.2999992371,0,2038109,1018049,1017263,45.1416270427,71.8000030518,17.7000007629,48,99.923,-17.0081883871,-1018077681.41,,13.7,1.8,59.055,0.1454913781,,91,65,927000,,,7393
Mali,,101.95,100.498,95.618,,85.539,,18.4899997711,33.0620641048,36.5774240241,14.1472127692,54.7423235753,0,0,1.04,6100,0.354429,12000,,13000000,0,0,,,21.50232,0.0431318794,0.0487655727,,4,965095,6.796,,,,,12,22,100,75,2.0402740191,6.8823425286,7,88.5293989717,1000000,0,,,,,,,,211,43,17,1.2,,,,25.6219120798,201.94,62.7775211779,3221563000,,,,16.9058744993,12.650200267,11.214953271,28.6381842457,12.3831775701,14.0020026702,4.2056074766,,,,,,,,0,8.135119097,1860,0,2537.77,3.546221758,-0.6898617556,128850,10.3,12572000,,,,3294054174.64,1027,1027,2.8243112711,870.49069526,884.554370935,2139,,,240.950631902,440,850,46.51006375,11.35829585,,22.6450532738,11.5128290661,0.319,0.14,,5.1410665365,,,,,,,,27.9,191.42615,37.3072192626,,,,,,,,24.1596031568,97.2,2.4484529956,0.507063136,51.533,66.6666666667,,620,17.7054794521,13.2191780822,,11.6438356164,,28.1849315068,,10.7020547945,14.6575342466,,3.8869863014,,,,,,,,,,1.8,0.7,1.4,17.384,49.8465597314,2.258444691,5.7828542355,,23.4651813507,,,,,86,108.47,30,,91651,,836860000,,,73,83,3,77,,53.23196379,0.44,110000,25.58802989,11.64713399,55.01611442,25.04218023,60000,,1367000,10.625,3.1169771788,11.56445372,,,,,,,11.2,2.8,19.5,48.089,40.63092,,32.87592,53.48993625,,,,43,55,79,13,20,34,,,,,,75.563,,962706,1285,11.0670057678,8291.26292191,,,,19.0355329949,127.6959,127.0582,39.2629728191,,,,2.2521929825,,,,,,8.2628927231,1240190,4.5597259809,4697,40,313,36389,54.9,6369,136,15738,89,10333,27.4,3180,589,68410,27.4,3184,4.164781,3.968096,6.796,6.796,15.6560899113,187.5346,17.303465765,12.9332206255,,11.4370245139,35.5,,28.4192730347,62.5999984741,,11.5553677092,14.3195266272,,22.7999992371,13532411334,11201466040.3,45.5999984741,4.0321217244,,,,6.01444813,,0,13176642,5992186,5840660,26.6886686613,,,,97.471,-11.6853071828,-619942821.176,,173.1,,31.094,5.0759647549,,12,22,6386000,,,1027
Myanmar,68.6680990541,101.046,99.043,96.121,,87.46,,24.5444698334,17.2385820987,,,3.1266486795,0,0,,16000,1.8533675,483000,,65000000,0,0,7032000000,,21.04131,0.3139385838,0.2955519484,,10,,2.137,,,,,125,102,95,84,0.3101343436,1.7349586405,-8,50.3288377697,,,,,,,73.0156541258,,0.319870106,,,3,0.7,,,,,231.72,,6652209000,,,,9.2785595523,9.2461170364,9.6313719129,34.7905430066,19.9724238615,8.8081430715,8.2728415589,,,,,,,,0.0005245982,1.318878587,0,0,2410.19,,,333210,49,32222000,849000,28,901655000,,1169.2446249,1169.2446249,12.8770113842,,,4543,,,,,,8.97905307,0.77101517,,13.1913892713,61.652832079,0.436,0.06,,,,,,,,,0.55632373,29.6,80.23902,0.0937105902,,,,,,,,17.5122092756,50.7,,0.0652388555,62.897,9.0909090909,,230,9.7728807835,9.7180006754,,10.0135089497,,34.8277608916,,19.1573792638,9.2620736238,,7.2483958122,,,,,,,,,,4.8,4.2,6.1,26.203,,,0.2778427709,5,16.3187675476,0.2336341312,10980000,10.3028821813,484200000,89,107.81,76,,61188,,168660000,,,80,76,,80,,90.28468437,0.79,260000,2.5470087,0.46,28.36611697,5.13618933,400000,,9464000,68.464,0.543155726,8.495801319,,,,,,,30.2,13.6,46.5,,,,,91.02094693,0,0,,69,75,89,65,70,81,,,,,,100.175,,506041,1707,3.5586768693,1054.97152996,31.1355427349,1463263340,,11.8500003815,122.6886,124.6894,35.8005544991,0,0,,2.5641329493,,,,,,10.1149969101,676590,1.8298656564,107009,223,171,81983,20.5,9852,75,35907,13,6215,2.1,985,161,77057,10.3,4926,4.462811,4.270329,2.137,2.137,3.8817784828,17.48,9.5232185335,9.4777122763,,9.8169407384,54.9000015259,,34.8060812907,87.9000015259,,19.5759644224,9.0309235702,,57.0999984741,54160769687.5,,74.6999969482,7.7691591685,,,,2.12029865,,0,46321162,24658904,23686518,12.6811502411,,,,96.057,0.067462835,,,66.6,,29.385,2.0311151588,,125,102,43060000,,,831
Mongolia,6.4080039192,102.633,100.642,98.219,,86.481,,23.658536911,74.1741548444,22.0589589983,8.8846296168,86.2036815673,0,0,3.24,60,1.2137118,16000,,,0,0,1378000000,99.2,24.43532,3.4574641746,1.2083040788,,4,24094,2.193,,66,,,83,78,100,88,0.2641519629,2.8689539749,10,48.1668465158,,,,,,,1288.73834258,,1.0304926042,,,0,0.06,,,,58.7693837935,198.75,53.6776637799,1301681000,,,,8.3203732504,10.7309486781,12.2861586314,35.7698289269,17.4183514774,9.1757387247,6.298600311,36.7999992371,,14.8000001907,,,,48.4000015259,0.0706619731,27.92685983,0,0,2226.65,7.3156428071,,113080,6.54,10252000,112000,,314000,1556365693.02,2643,2643,5.8694057273,2651.1741471,2861.67906773,,,,,900,2800,78.9209913,10.55697177,,37.5285591543,113.039243022,0.611,,,0.060600436,,,,,,,,5.3,192.72579,63.6120760946,23.06,24.92,40.48,2.9,7.22,12.27,16.97,36.2077181934,34.3,20.0984387738,,65.19,1.1904761905,,84,8.7885985748,11.0847189232,,12.5890736342,,35.9461599367,,16.9437846397,9.5803642122,,5.0673000792,43,,18.8999996185,,,,38.0999984741,1.6,1.978167003,8.8,8.7,9.8,24.155,89.1390864898,1.1808355448,21.874081149,,2.9973229239,,,,,,127.85,72,,2019,,255540000,,,97,98,28,99,,15.76560555,12.85,160,75.94839015,26.29112699,96.23344678,33.31322447,340000,,438000,1.626,1.2990420735,,,,,,,,26.3,6.5,45.8,94.62308,95.87662,4733000,97.15483,21.0790087,0,0,,46,75,95,29,50,65,,,,,,106.069,,,,,,254.410104067,710127800,,,129.3075,135.603,41.7333228083,0,0,,5.7960526316,,,,,,13.0896158218,1564120,2.0058480371,4601,178,205,5301,0.2,5,92,2385,28,722,0,1,232,5999,0.1,2,4.760979,4.685984,2.193,2.193,,21.2044,8.5423197492,10.8934169279,,12.421630094,35.9000015259,,35.8934169279,72.3000030518,,17.1630094044,9.3652037618,,35.0999984741,6732616977,7140057322.52,51.9000015259,5.7210031348,39.9000015259,,,3.6795996,16.7999992371,0,2547339,1287358,1262426,25.1115678352,,,43.2999992371,98.063,-4.8426923019,-122198557.598,,42.7,5.3,62.494,3.0296151871,,83,78,448000,,,2643
Northern Mariana Islands,,,,,,,,,6.5217391304,,,,,,,,,,,,0,0,,,,,,,,,,,,,,90,90,100,73,,,,,,,,,,,,,,,,,,,,,,63.99,,,,,,,,,,,,,,,,,,,,0,,,,,,,310,71.74,33000,,,,,9617.8217259,9617.8217259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,,,,,,,,,,,,,,,,,,,,,,145.218,-1.5068223383,,,,,,,,,,,,,,,,,,,97,98,98,96,94,94,,,,,,,,,,,,,,,,,,,0,0,,21.0917143112,,,,,,,460,,57,71,79,63,0,0,21,17,6,5,,,83,67,0,0,,,,,,,,,,,,,,,,,,,,648058445.713,,,,,,,,,0,67381,,,,,,,,,,,,,90.769,-1.3729867157,,90,90,,,,9617.8217259
