word,fmri_feature_11,fmri_feature_170,fmri_feature_218,fmri_feature_202,fmri_feature_160,fmri_feature_175,fmri_feature_162,fmri_feature_84,fmri_feature_163,fmri_feature_145,fmri_feature_9,fmri_feature_191,fmri_feature_55,fmri_feature_236,fmri_feature_30,fmri_feature_90,fmri_feature_56,fmri_feature_196,fmri_feature_221,fmri_feature_10,fmri_feature_244,fmri_feature_120,fmri_feature_152,fmri_feature_112,fmri_feature_165,fmri_feature_225,fmri_feature_255,fmri_feature_64,fmri_feature_67,fmri_feature_23,fmri_feature_177,fmri_feature_266,fmri_feature_223,fmri_feature_247,fmri_feature_151,fmri_feature_291,fmri_feature_142,fmri_feature_88,fmri_feature_259,fmri_feature_199,fmri_feature_3,fmri_feature_217,fmri_feature_119,fmri_feature_73,fmri_feature_110,fmri_feature_121,fmri_feature_258,fmri_feature_231,fmri_feature_72,fmri_feature_66,fmri_feature_135,fmri_feature_185,fmri_feature_176,fmri_feature_83,fmri_feature_284,fmri_feature_61,fmri_feature_183,fmri_feature_299,fmri_feature_208,fmri_feature_290,fmri_feature_79,fmri_feature_85,fmri_feature_102,fmri_feature_254,fmri_feature_201,fmri_feature_277,fmri_feature_237,fmri_feature_234,fmri_feature_157,fmri_feature_200,fmri_feature_45,fmri_feature_108,fmri_feature_117,fmri_feature_289,fmri_feature_71,fmri_feature_239,fmri_feature_8,fmri_feature_267,fmri_feature_94,fmri_feature_139,fmri_feature_74,fmri_feature_100,fmri_feature_68,fmri_feature_125,fmri_feature_86,fmri_feature_173,fmri_feature_161,fmri_feature_15,fmri_feature_260,fmri_feature_180,fmri_feature_105,fmri_feature_13,fmri_feature_212,fmri_feature_187,fmri_feature_116,fmri_feature_75,fmri_feature_128,fmri_feature_5,fmri_feature_52,fmri_feature_2
charity,49.51589655590337,19.632446636292684,31.38691382536765,42.61339487619762,2.5341283007332045,13.653790890305164,10.286629743347312,37.0193034909198,6.692884880157074,28.80765047085824,6.813978872008992,22.377641971200376,11.803247572845224,7.731263491701494,31.847101660205446,41.71157117220818,44.07707708065361,11.736409449395623,22.652717146477798,15.308734584424542,13.298885954655693,25.44836351093189,-14.591337861781124,19.680832813464548,25.747253854876526,37.83974824729808,-0.7595586878716531,27.96366639842552,1.9919584504001442,38.547468962992774,35.383558993084,23.58666972935351,21.863318557632795,21.89819956972557,38.22929499080335,34.4317725258694,30.970978692340704,18.00400035971472,43.64531270808895,15.287953141086795,40.328828901873536,44.339700279023376,12.351530238049358,26.58608960052058,19.43329464959531,33.2309323711185,31.054558577799774,14.03419330974084,47.93979230087638,27.319451506617792,30.699340764693805,9.038783067090943,8.4729699691974,37.788252646750344,14.359882252021007,28.201200962943087,18.462425179668667,63.32833899275671,28.145239795114872,7.6225850934478565,40.06250372847358,17.327064435600995,24.23069620376899,17.9372982077931,22.502605904650917,27.607714949017815,35.878728913174584,22.50768678005113,21.94286888679994,36.64824581712289,23.456443320686926,31.441451692673844,48.65612913049523,36.61364669924784,8.294880005753452,-5.441001621035305,-7.813456557566745,43.7195218122339,21.44026601924622,26.477785312269656,2.722287470515049,19.435625305559544,33.59037904716257,-3.217199273567509,17.92952132124414,22.901690351765136,30.424287428698086,22.312752356147577,20.791442845195874,7.723130096273536,27.778146696927106,30.79046481292024,23.00576785678932,31.45575782939934,41.65285989925147,15.487563931194433,60.39868813803254,29.452104051573244,55.75509445699381,31.78227587446657
charming,8.813064133505183,40.00712946829696,33.07922244667061,43.38780804360798,34.46075125426982,61.74071010132947,4.063059705584934,8.614131467889719,7.636448194780488,38.06780437999672,43.94208321089299,9.150565451249133,28.223039941210853,13.74558392194044,60.71956327277827,31.570618206357913,27.063512729986538,27.292031111505374,30.581488407088937,30.41369689789389,21.797976640733367,50.331401559336456,38.723669005412276,26.46313741874431,49.37064529663251,26.76947393113373,24.351949530291055,34.55930189282964,-28.11164969467308,26.32226617796433,32.053268995085126,18.47707168476842,13.49303501264376,11.757738610086719,59.813516950124686,-2.303219994940875,38.21207379830721,57.714106734916314,56.11592524390247,48.5310565544673,1.2574314296913691,37.2374691107594,11.633901785672075,18.997138882294657,36.83449271665797,32.7144270744496,65.74467194823643,14.917400131310163,25.59914239880561,-11.71726396203843,31.518222290047923,50.61704564751208,26.56078667714223,54.910075300380655,25.912666813950946,48.704338751119295,15.860837305867035,50.93323085085987,57.25998112908205,39.943758870968196,49.071777702415474,-4.967167606324569,51.21436990024038,34.487953740853186,43.32801147437002,23.654470320546967,39.88194260175716,33.37504319599376,41.36241662291906,83.82618614707378,34.189718110864575,24.993955014269066,32.00724914559667,29.980318482982256,14.318969371228814,60.92571298204132,31.417282027266868,57.253842258860466,70.42742908771964,42.22813035153178,30.330574890898916,37.47367559377822,55.454548974256,38.565692600695655,43.02613562702244,53.32244169614425,41.67671090895465,39.037707740778664,33.83960795491939,40.164686355795766,62.415785599702204,62.70686099955796,42.69223982155578,12.50671286570919,31.409923131368434,21.93028878380964,61.128612949967476,16.589365461074518,13.300175872807664,22.668339987809638
clothes,37.99897977059793,55.66531727478828,31.270255957528,37.04821919815564,28.75365581220548,71.05950889266941,15.000800511738746,28.29701133360294,32.63756017628273,41.27861033012843,5.705583548416257,31.841626797754735,3.5362049030744984,32.62781575862044,13.235183401404404,42.83695431963827,24.414512920974662,-1.7115314660099266,27.665096061639314,4.371945948696911,17.83960713018963,2.2183353639495227,48.91771289047759,26.7110076630225,-0.4984363095113693,28.03690576440655,18.072385849673694,40.83805481892539,35.52332163709955,25.76379853058017,23.01554083141576,27.690592850725185,13.688229466195,29.04775391834217,33.3795016450521,23.005661457688607,25.61191535609619,15.64380128242539,18.441598896761715,9.564560694819367,18.663943236017488,35.6853526367673,-1.5430743251919026,8.129532701106513,34.50876269955893,23.059181989206,0.06455658400829734,35.72562777634936,16.221771175146536,34.1657639232302,28.757373944412493,36.8022319743582,21.84480640012649,-0.7236433709612946,31.25318574188433,21.85253261477648,20.592942711733524,30.874198226852023,5.610521019821336,26.529373957718533,27.800400928126464,31.99659674921082,26.970798055841033,17.785077405249517,17.630820599914525,22.65884007964254,30.697402456864392,17.374104359221988,32.53402196180962,35.49406845102535,-17.902963160717213,26.913423369591445,6.993295641267327,34.90793594933607,25.58980332296671,22.310400500149516,13.3677746937215,-29.213861866809083,30.253858514165984,8.56797927668154,15.741289171892927,46.832348278663844,15.719201539021498,53.086730117651896,34.05622269568269,18.73306024215698,29.116826942854473,14.067829630597974,28.0067070911918,34.4063122740356,48.29464695229517,10.499681031140156,18.603742673230137,5.8267249280597815,18.946307614186594,18.50292991402103,55.66015361631133,25.99760191974712,42.67829148592351,42.09693938147472
cockroach,22.368476270016835,24.155935096518466,16.502543148819427,37.983694123589665,45.84856886369181,42.4845044556457,23.456136893753524,49.683534875799566,21.42480023149342,24.38746893819455,33.414935060057196,26.62803948852638,9.691799584741648,25.181716081541005,-5.306383992063079,37.268918502921984,24.888648965118115,58.374567943530025,40.087989815447344,25.678557172035156,31.34050964878047,25.200497234719634,18.399205584012257,-5.266988482583358,55.318656364348044,36.382236368009856,19.443858681881785,36.524535615463876,7.156605175632784,19.941709553988613,28.755159795089547,27.63006583666622,24.15465445450035,46.55234679886192,39.1015942141684,36.66919235894588,22.791962257262174,46.99977196880614,38.89852550887158,4.60063832211295,4.9553452898026435,11.346145366449678,22.30412945315689,45.6846366825215,18.488410168296852,47.930717237842345,37.38562863426028,3.8363213838280252,14.272524100975902,12.11285591566895,32.15602560014006,25.04629738628673,48.59285067025188,25.95497919626412,32.81627969956822,53.82202032791213,45.11635307489399,55.51239565806863,28.560892740135237,32.36568630434355,46.63072457440791,7.974090942734151,12.284087400900292,14.02583013938041,13.66099638303189,39.690150248095,32.743361934042014,31.299655652314605,42.09952621247649,29.050929484685714,49.86075751292515,52.231337525713016,26.51376971349124,38.12597407632585,28.146751571124128,33.036214781014095,10.377990183654298,20.911074719091907,18.83611509977064,21.29665461614003,15.161912053850216,6.627607557657136,31.003860358714547,6.528194573806221,34.20266522531291,23.715049230273525,42.19707054654259,43.06695898443328,18.33939046358374,36.48345627614607,21.81017923015002,29.941541975507796,-0.5545614154700651,26.771503603398305,45.4269617855369,25.09190735968462,44.01197164126704,37.035471312244255,48.26310674587645,28.2741072290328
code,81.76779771452273,16.74958764253552,18.501858854507542,1.2790580590330407,48.92394912578172,43.931736698032516,52.82762788117185,34.1425481949434,57.35152240732748,35.596463202718716,14.261966160399027,4.0102347682854,-14.03062248681219,35.54371144256596,22.599396799819626,20.171453779271484,22.004656016620167,35.453671261581235,24.717318381873714,28.501187574890608,43.1108715483861,37.53569191359583,28.71521908844478,26.466684696138792,6.102521619956356,13.349034620043232,12.991281933380744,25.631261786814772,56.8371633096535,31.68955066589941,22.873811050214584,43.49585765015412,21.031289088812784,12.735320188552247,42.94690194944512,20.69854009793975,29.12769602263085,52.60545000057141,14.852646938039726,2.905345765483787,31.500758884868933,14.002746328983537,40.81667864417271,18.58258686521077,21.22115793345189,29.809117421251248,29.125976765815587,51.268555336668555,18.03226518874765,31.59336742602713,28.507760916025333,37.88760044902641,18.559149427563185,25.310439063947314,31.63143766859863,21.87611631649337,21.06774297824884,42.047874108856774,13.966252476679024,24.907642497226067,26.164866301720178,31.1931596360673,30.84300088928754,30.53291934598128,27.985170157601857,34.48721519837071,22.269015453021346,52.949623791108266,41.67468871545382,23.505486430132887,18.045855182390298,17.68665876100186,36.01444213010404,45.59622345306277,20.508469803205173,31.26080858246545,19.3666921559875,47.213124287449766,29.136216049464885,20.991285520013015,19.15118683484075,31.274387719812815,50.05156194691341,37.95007647602517,14.979345077418394,44.490879325518826,40.61124700701147,37.90880341132387,58.55398252111905,26.87396967503567,41.6321597850215,34.90210466492433,13.27059330021616,23.134051138184294,40.76547153599623,29.51661520268587,17.146562417140032,12.102329854023992,9.974563780576489,41.570348938214934
collection,-4.737943249676626,18.47587150226277,34.54383803997037,41.82491402537586,20.56790768014921,7.8187118991710705,25.778120954575275,32.615977037509154,49.85056329531349,38.567062306182066,39.30321121416778,38.249331972031555,52.03879139465613,67.94497243996815,22.883304120930084,24.07490655217454,34.07560731697029,24.764489236811965,20.447536276608353,-11.374168744073685,47.58658480608551,41.9770289002457,28.425690739706887,44.212413558010816,10.869983501844308,27.94348930741361,25.534364842765655,40.08538957614056,37.93745990950448,37.51859103514847,45.95191047932515,49.17903809427098,15.033508051610152,47.2542412930257,18.0193234735287,3.927648463298258,24.138597670492302,36.46464038667913,35.596947736596306,28.348594976076804,21.889620613888894,22.840010400124832,23.452458624388697,35.303148565667236,33.888348544091286,15.73108883504493,29.967291055929344,26.075707511338276,16.764098626157445,19.63413254973893,7.028557935364329,24.951956013699935,43.931313786114146,17.590443364712606,25.836469157537014,61.0813216419599,21.929639529229703,27.04515766779087,13.366989978985846,-1.5197517406102996,12.633495847687154,30.185448844037538,25.661310704353692,10.498912665144347,36.46875265218184,31.993024196712078,12.86089204481418,28.739797613728776,-4.48210113605473,32.21525680325574,5.747011129563656,40.22374093899542,-3.7470548556729515,65.26995300814772,40.18449161658177,16.320649645770374,51.16784995229561,49.83480089122137,19.168591911731866,32.14141608028212,28.841688240699998,24.717128187713808,5.969136261929446,11.436988772796099,21.597121636429065,14.889069979163674,18.902235701914275,35.51887094771939,27.142965355917973,-4.987605580913371,43.50599646477243,20.076157590408947,25.573872280571862,29.23049652011376,13.022451879917842,-6.287238462740657,7.885430574250632,28.556824412114793,-11.977271114745253,3.7686597528164523
computer,24.086208697827672,-0.322437877330664,36.1631172004345,32.46073357993951,-0.3310883933351789,28.627471283897084,21.92049088631174,33.377739215674204,47.238270043485315,50.69672202588859,28.773215871166666,27.78118113369525,57.45415494290101,46.54442228821331,9.41327519377947,43.342422918719045,19.175266752566326,15.018300416439583,27.694397858070918,15.362612270175793,25.917567875208295,4.370202327344238,24.91170487539783,8.586199679211001,21.170018858829344,1.360507414897409,14.320371051200851,-7.439442460674449,64.99143831190088,44.29005819961948,20.745735034158177,-0.9980605269864498,42.948206101340865,20.873703580140266,8.026602579503304,11.673464199605858,19.39888842706241,18.892774930510008,-4.192885279662304,41.703447217901264,18.48788565562415,23.432582101418813,33.331650132900634,32.96406590847232,22.3128016758654,27.579255415503223,12.387556513236241,24.012161487650832,8.69208703635737,41.178552917083465,36.88343652773165,36.5381481321703,47.43848434266286,6.693270499424406,-9.588583392814478,26.17896920623945,15.813667267703131,39.575625286582905,-6.397000449817824,29.81987559281464,3.9976605642295713,16.685757173377105,13.170615260135884,33.47710205174513,45.768854990444304,22.468156969842738,11.40840654790463,35.50395490266722,38.684216488299825,30.75260161872867,28.997485234971986,3.1403352512578735,-1.4172379166577045,27.9469962685272,12.351732407483954,0.5688752431586117,42.910902883057,8.826737685659962,48.74825218474251,35.377394314662666,28.472687550421384,44.451574331248615,14.930179258734391,33.33807907507139,23.511980346074797,11.458074016759467,18.46570954776269,34.86746204593528,39.43362618731659,12.700375940589325,37.76893014244991,21.4682507450758,-1.4114379609401126,16.13150644329758,25.857159899765854,26.358412770813736,41.5304918175199,44.06067331773326,30.830260689918457,26.752749010431238
construction,40.65302076908617,53.75889984037252,27.93611061502386,22.313935026204824,8.035792757064339,17.783309887599454,26.050976688841732,24.061222367376775,35.47844549768921,35.56695105270907,30.222591451094775,6.984559969031416,53.33300574350591,37.391445841917054,33.57318058346314,-1.6671913300492243,16.117790443091867,1.6338557793515136,46.86087395552736,43.97517862299761,15.63094014363449,18.273774060167277,11.472420884635618,34.346853591654344,46.51476587920793,14.280631537781156,40.430567108845274,43.32859265423998,30.375405560427573,22.475499803034722,8.824667774766898,6.302405073432787,4.527759619436253,21.607957301855823,25.092816016227033,6.2829724643338025,31.577339575257504,25.993869848869558,-5.591239501208765,17.912725349995284,23.77239210830501,49.43782230890623,41.21240577546662,1.3327077905390645,9.20533434781562,41.14145569857026,23.760521684057395,46.882610025856756,39.36246249484944,18.682393479943833,34.66518775249571,34.32602990311605,25.043213203706628,41.83499598216382,39.86592919494219,17.466341518178147,64.07140397874737,32.48299589894248,18.257120147816657,-15.069706357816283,19.34669638510345,17.601157105791565,30.846269079595228,27.38520716785196,37.770460678093194,24.389835299842627,11.980099600938539,18.216809381142014,27.511147666278507,28.02604351745663,48.35270537090453,40.20561390910698,6.04704665364758,43.262169965692856,13.028389266031148,11.662913867915897,19.479550075028058,15.703362996621824,45.038388881387405,8.232754347022933,44.121611834534654,23.966255549301984,-16.962646237336344,20.87245381055189,3.416559051328683,19.664031470708654,23.46915265701061,38.8056077716963,56.492396983688906,23.111944502066628,19.830895072023367,33.53156494720042,37.85060525020526,34.979964812634165,35.408321266989404,-7.711572520355759,25.77584795273208,35.194019288240725,11.433506486333897,23.771603288943318
cook,30.17410572607645,30.79722108069273,28.870502803393034,29.774860035248885,17.88263425792011,16.628562051586172,-13.747232150506711,41.84789036203221,26.66223432503254,9.366186223762485,20.179255405395395,31.041249443816756,31.19499195047949,28.181128210522587,28.059116531442474,24.929530604999925,29.397586852994166,37.3234016313403,32.3241006078556,4.254934521776956,30.51360781619627,3.736033868302062,23.84973290361431,8.48024897982475,55.64302664436505,50.10848904818196,19.418789866945502,46.05611184362289,26.184872809683508,39.208550954895294,14.42859878933812,33.30381425750619,49.28942964106834,42.64706485730675,8.913674482599319,-2.057794069724821,42.03372995564307,43.62843192777059,40.53587435582684,40.5484131807861,37.2784565798389,24.365928800123143,27.148717854630178,31.600323366600975,35.224163398693584,23.77724640792845,27.46087277177105,10.105207220087447,44.94770685033289,53.381741440123044,42.01589796868913,26.941235525142382,39.31074367052224,12.732968806223337,22.00523365962126,19.7202592255135,35.624505450625314,39.47546337933635,45.12514104588922,28.767623757372043,54.60471977118639,35.54852867329523,23.35636600194394,35.53763612716682,28.43626006397576,30.863147516728205,12.298962597924834,30.373856956592938,29.10316237064278,28.15470326820476,17.668118212494537,24.964011421216867,22.625647807678774,41.4189111972814,24.999372637998245,5.570849572649138,40.709515957231254,44.047324239418145,10.475343701145743,60.537616218213174,20.44447593117425,38.16269179562352,20.975615308638318,30.786652397814873,38.36250185740785,36.076411471618385,40.42820517119537,33.918122647013305,17.400570003627283,44.94965565005312,34.715127251700146,19.94981212970636,10.997685330176706,4.358203367256227,22.69450045115515,22.93951973228168,20.410792076002192,34.9627065221972,40.2258268095061,46.99179250209987
counting,61.72790828354203,63.36504981440203,31.66183239801034,21.049918588583836,36.3351041368871,5.522153218595413,25.599531203445075,9.251348728066855,-5.451582081603487,10.249230414398678,22.887964591190613,10.618861667417374,22.88855830473191,8.665725696193597,19.065488305578146,31.056409071671457,32.422952106222446,11.020321639349955,2.349978422135017,12.6022274164178,37.708835039048296,6.936989111195295,19.4931655919459,31.7539379753758,13.89648896797813,17.94112643111294,25.798994735367856,4.6825407647458945,22.150653280197716,36.352199741029615,12.041029136774599,25.270617344377783,31.437392396017817,18.432494517645452,19.521497137758214,42.38770683196576,28.3171130692211,5.3461766928916585,51.99275181926101,21.54821429005199,37.867260989106434,10.01336310445196,17.858780979487804,33.22872307026568,7.527553965315217,13.985932686406493,23.11689781955021,5.716013602102617,-3.8739904871682356,28.555745352093105,42.619633513645496,44.15029852475859,23.772854692961786,30.08604825047516,19.657661691078218,11.17369130587285,34.05805469823055,-1.4945547401725676,11.609689851603745,30.09867667130261,33.76219895365342,18.136670033778422,9.181363586546615,23.090983008416767,34.82990667853399,11.22287535863752,36.84379672691503,11.10936403037431,25.271197544730896,24.43608739768681,60.961815191202135,25.97928181065958,-4.411298278330886,18.871170202665898,21.701866788163056,28.564096489450932,42.89210407672338,8.481051887666316,13.259969310473014,25.0755869261528,-6.344051920618856,7.6806192896618235,19.624699894656246,37.118322808960755,19.219759566441606,37.26611288545135,35.98783273959532,33.046630636127844,34.721351064482526,46.80187663107544,26.878726845800347,4.653026544024774,21.366787877408274,34.54103095615305,13.61820744653488,1.084779439692305,26.459953909122348,1.5120093831271113,18.068213819477894,13.424994858697826
crazy,62.40758499960561,17.825653363254084,30.589284311643034,31.59860574445931,36.13215031436881,29.440244922162996,12.18236446081968,35.12289846524814,12.537306138674644,20.001452622204063,34.10693522835477,7.808214808892796,27.032067837263927,49.888222678144565,48.2736807071478,-6.72405320889516,27.27005431558685,68.34433209778658,31.268688937971287,5.135821842897958,33.37002777988318,29.739193966617407,16.306029441056232,37.19520294964439,31.603614511783388,53.525393677800125,36.597504769124086,29.244152202159455,29.299740906428134,23.53174917627351,36.732358749028485,3.1112142552435245,38.52351064119967,51.93927803565954,20.825093219056384,39.46459084895577,47.35723357286903,3.724321499883388,30.448671979067026,51.83170624354569,27.436577336630567,31.505392075920586,-6.41201991562416,19.319026623787423,42.87500820623703,-2.7562171276822127,28.31014361131544,36.00847243892685,22.726830247090238,36.53455181014935,15.78874914252745,26.902662608883457,27.953799479520868,37.85447936567351,16.173384756274885,14.978897678878248,21.468442988255468,39.43145929492074,16.421166929675863,45.59147197263606,27.86208058453088,48.04605278047845,19.564085834947278,38.14076895530307,31.143881186266082,29.04696429658926,59.736332466082075,36.874610515680764,21.94934617668652,55.5310919724927,50.77976353517482,13.23234004044972,40.91737871424935,22.882039397439897,11.230852823098296,17.20685396204692,37.406601464481184,15.21696804157525,37.88523738983474,11.747711598970827,27.867045882506147,27.137716833007907,30.32718699576489,27.38983285009251,26.077978513209207,32.607703853016446,27.95910726661893,14.26967088615033,21.523019446921182,35.75945737310752,20.06889702179927,38.61019554606668,26.757253640380924,45.860859142608795,45.55711575899858,16.568723194247482,7.101657101216052,25.140291784614618,51.63649166480373,-12.630817069922486
damage,30.727647270580224,40.72438582669625,25.498248487802623,35.170839304732496,14.459103671000126,14.828463333607212,31.806824984778245,24.56517246898553,9.99123272457982,50.87252818195816,26.991663273599233,8.825784139242522,53.622402770036985,36.630109265793195,15.267909345621787,33.183824911695375,5.343444430485064,10.696788950944516,32.566556567251844,32.31318162338138,2.2972381248652844,49.68839910989614,47.70657957935129,31.356015524054285,30.963273495591125,20.955371475633168,24.462201521800143,27.06292314699872,43.5850043957926,60.48501803175992,32.415066439033005,18.796002006041153,43.7021237430522,-7.802754979464844,29.938050506410136,59.21464172015033,32.1865493044543,39.4674096980484,37.23567441263595,33.1866403494754,14.86144350911022,42.653153668858955,38.79595720654932,28.764992166226982,42.71411396128359,23.765024098723682,32.41768817001251,38.28410346996024,24.167043286418043,0.20088187483008113,12.37060595434243,31.55215690053423,43.19404968505317,-24.70201278869448,58.43659948836067,-6.754355972133613,37.703685360431706,15.455101702414398,5.647629410659739,27.750130348187213,17.45507521667821,4.275042634396225,20.672097693998182,15.530191432693483,12.688695246417684,10.068215793585853,6.266381135546403,32.7113007593118,16.186785593930303,25.783929515693117,16.954785516605398,16.857757627036044,16.810708940727697,26.396458749537228,-6.847394777087789,11.918026623368448,44.38537221480294,40.051203207787474,23.32699418127733,8.895096755140099,17.085033362020553,18.687000833735087,30.094261826603535,59.33864873368768,46.87776355472873,21.48642285927659,27.777257134249375,33.21037579468166,7.171318546278492,23.06255565774199,52.10852672317888,40.43427938420018,24.468099586963906,-19.42798993792368,26.62086465374956,30.113967874100403,66.33114988771294,9.478459602627854,14.60048837903567,32.92525286112817
dance,39.60992099856273,12.539966164104111,21.69481716514534,44.964034115363205,33.81141995502489,27.032653742978177,29.836779974674442,35.0445815824056,22.074337909020493,-11.770647160594237,51.13248596988691,25.60132578921718,34.824946886830055,14.543757568648179,34.0616661020449,17.800240922417586,21.19253752155622,17.372190176521038,58.449608518266686,27.403983222827534,46.25862280594468,29.90644696430979,20.627579718330274,21.405610102186596,41.67781800271911,21.751968429594026,23.655522887098915,20.140326699809428,21.965869309012426,32.776050298076626,15.887858540722226,23.196336285741893,21.022237894155303,26.69901260148453,12.814193475382739,54.425215907888436,38.976673755795005,47.306172787966126,55.15712124203914,36.05833900104264,56.85221444390568,-13.95611611900853,8.161955178433004,20.073712229758403,51.42295866091516,19.347694983282015,27.834433389619623,25.83699459169593,17.467568087395787,32.29116712237013,21.607087380664886,40.7557863486014,37.097804455732955,22.700269424193245,47.44292171112737,51.39803459258876,29.744034178709082,35.01373958539997,19.69861002412909,24.917481556151657,43.51250600780672,14.54782093318073,16.629224295838206,28.314537521302903,16.05461441808874,27.682861680009957,24.288057942462462,21.9081876812199,54.30413951083981,46.7377747518044,36.38214366189149,43.533432685059395,5.744095774840179,-2.2604684058063853,-3.7537051819866143,18.115493559035333,30.414186150041875,28.548719044984946,20.11842848202259,36.74459296550971,31.89063462821185,32.836972835086144,52.25951529401917,19.994537783040442,21.749330021265674,31.678518805628876,38.518398398792655,37.74119328056627,17.755712410442797,36.45742769373533,22.680038455383805,32.354649004335634,18.81257150237885,8.956564508753283,18.13409101330216,19.911153426781265,25.58222932581046,46.129152359721374,24.480711205065,24.488125247933176
dangerous,2.7661294279074227,25.198852690541035,34.54383803997037,41.377114884106966,33.606567929083425,9.36816099630488,28.945848738145614,32.615977037509154,49.85056329531349,38.567062306182066,39.30321121416778,40.51634621568677,47.4071828243474,67.94497243996815,37.15224725249932,24.07490655217454,34.07560731697029,34.38356169340245,20.447536276608353,-11.374168744073685,47.58658480608551,49.56263826748145,28.425690739706887,58.103539436626676,16.612204772989628,28.060753155157187,30.35133971818697,40.08538957614056,37.35145721344888,37.51859103514847,45.95191047932515,54.6485773034081,15.033508051610152,45.519150684754415,25.71688955077452,6.378096385531599,24.138597670492302,47.460325625723364,57.22544022258744,28.348594976076804,21.889620613888894,22.840010400124832,29.39258070604508,45.79775133667451,33.888348544091286,15.73108883504493,40.73613214421307,32.36939037286293,28.012996440483153,19.63413254973893,11.298614471307982,29.398275222325136,43.931313786114146,31.287699002647184,25.836469157537014,61.0813216419599,29.957175911209852,27.04515766779087,21.191186472413833,11.190759630718485,19.342883024205413,38.86269941719335,41.98527264058872,26.505200753584703,36.46875265218184,31.993024196712078,12.86089204481418,29.787856486759317,1.5979744823752213,36.67627261104274,5.747011129563656,43.35854301241265,12.546522797229692,65.43731187200147,40.18449161658177,21.44743005599339,52.69400096084355,52.59605161556391,19.168591911731866,38.225343770903564,32.25329723317042,24.717128187713808,5.969136261929446,11.436988772796099,21.597121636429065,22.71100494104618,18.902235701914275,39.29576393550731,13.087015434544725,-4.987605580913371,48.23493153386537,31.991038386954866,25.573872280571862,49.982571789825556,9.863008673890924,-5.096980842280846,13.527658906517036,28.556824412114793,-1.517992410733207,12.980696567949641
deceive,40.65302076908617,53.75889984037252,27.93611061502386,22.313935026204824,8.035792757064339,17.783309887599454,26.050976688841732,24.061222367376775,35.47844549768921,35.56695105270907,30.222591451094775,6.984559969031416,53.33300574350591,37.391445841917054,33.57318058346314,-1.6671913300492243,16.117790443091867,1.6338557793515136,46.86087395552736,43.97517862299761,15.63094014363449,18.273774060167277,11.472420884635618,34.346853591654344,46.51476587920793,14.280631537781156,40.430567108845274,43.32859265423998,30.375405560427573,22.475499803034722,8.824667774766898,6.302405073432787,4.527759619436253,21.607957301855823,25.092816016227033,6.2829724643338025,31.577339575257504,25.993869848869558,-5.591239501208765,17.912725349995284,23.77239210830501,49.43782230890623,41.21240577546662,1.3327077905390645,9.20533434781562,41.14145569857026,23.760521684057395,46.882610025856756,39.36246249484944,18.682393479943833,34.66518775249571,34.32602990311605,25.043213203706628,41.83499598216382,39.86592919494219,17.466341518178147,64.07140397874737,32.48299589894248,18.257120147816657,-15.069706357816283,19.34669638510345,17.601157105791565,30.846269079595228,27.38520716785196,37.770460678093194,24.389835299842627,11.980099600938539,18.216809381142014,27.511147666278507,28.02604351745663,48.35270537090453,40.20561390910698,6.04704665364758,43.262169965692856,13.028389266031148,11.662913867915897,19.479550075028058,15.703362996621824,45.038388881387405,8.232754347022933,44.121611834534654,23.966255549301984,-16.962646237336344,20.87245381055189,3.416559051328683,19.664031470708654,23.46915265701061,38.8056077716963,56.492396983688906,23.111944502066628,19.830895072023367,33.53156494720042,37.85060525020526,34.979964812634165,35.408321266989404,-7.711572520355759,25.77584795273208,35.194019288240725,11.433506486333897,23.771603288943318
dedication,39.96743320491585,15.579163995709827,30.524832156960354,33.31315304012425,46.083072893510085,-6.256351199655324,6.976427375389761,60.313359645073454,18.932433829381033,14.981241465984008,19.46956492806398,14.611215080615143,19.899413968063783,31.995536950574905,22.16421703331708,15.33924288897667,0.23712548344316886,37.03130438660145,-9.755345849542717,18.49762668265006,42.77012701141478,39.118422125447864,11.396284810125291,47.821619321568306,12.903933838271909,36.33897144495971,38.406936452476096,48.794826606611196,13.6437984438086,14.210654135014607,9.088950165957407,29.120078360817676,48.87492342104453,28.672324222299345,34.08423259894869,48.526392935682125,19.13186327900147,38.07026710508696,24.975455805281534,12.870231939320073,17.067251882446214,30.536513616151627,20.987739984955628,30.393018922626105,28.215411143489444,-1.0047735172270436,34.31381196961097,15.737782037295068,38.9674085926476,26.94090841026945,25.76859770924277,32.051224360475054,34.63455409702057,17.04624894942199,20.952131169024202,-4.994941333228969,29.644629710766214,30.355463039257575,40.56353037878701,10.784492726264194,29.57190972990069,33.32007895945418,0.16568312483588699,26.644524662725356,39.51609227348458,24.902345782298994,27.633774807877582,61.606023428485884,27.22765072645947,11.076390104853907,34.46249225892154,43.96183933038327,26.690057811723932,28.01582956001348,12.346635108218504,4.435019188472879,41.06226403870184,44.169911128931105,21.903475158702552,38.53560147566277,30.307177067989464,46.083057550029075,16.147147089204232,5.483206490672192,16.6927200919647,13.73159949386455,15.356967461276678,21.21639051130171,46.146159795929506,2.6292710180302095,21.32530371034381,54.584413923725805,4.085247781933022,20.20453264127894,21.379455337089677,27.188177346206352,24.535959099505696,33.76172916360581,36.30734339167596,32.14235851395141
